year,month,day_of_week,season,time_of_day,country,area_type,population_density_per_sqkm,crime_type,crime_severity_score,victim_count,victim_gender,victim_age_group,injuries_reported,fatalities,financial_loss_usd,weapon_used,suspect_status,case_status,reporting_method,response_time_minutes,officers_assigned,investigation_duration_days,repeat_offender,gang_related,drug_related,cctv_coverage,lighting_condition,prior_incidents_same_location,safety_index,crime_resolved
2024,6,Tuesday,Winter,Night (10pm-2am),France,Urban,1162,Extortion,5.6,2,Female,26-35,0,0,917.45,Knife,Under Investigation,Open - Active,Emergency Call,20.2,4,99,No,Yes,No,Partial Coverage,Well Lit,2,45.4,No
2023,3,Saturday,Spring,Evening (6pm-10pm),South Africa,Suburban,1058,Vandalism,2.4,1,Female,56-65,0,0,8.73,Firearm,Arrested,Closed - Solved,Online Portal,51.4,1,39,Unknown,No,No,Partial Coverage,Well Lit,2,69.7,Yes
2020,3,Saturday,Spring,Night (10pm-2am),UK,Urban,2375,Domestic Violence,6.9,4,Female,18-25,0,0,120.25,Firearm,Convicted,Open - Active,Police Station,23.3,2,27,No,No,No,Full Coverage,Partially Lit,3,74.1,No
2022,10,Saturday,Summer,Late Night (2am-6am),Australia,Remote,56,Domestic Violence,7.6,1,Male,26-35,0,0,42.29,,Convicted,Closed - Solved,Anonymous Tip,22.6,4,47,No,No,No,Partial Coverage,Well Lit,0,90.3,No
2021,11,Tuesday,Autumn,Evening (6pm-10pm),UK,Suburban,365,Cybercrime,5.3,1,Male,46-55,0,0,641.46,Firearm,Convicted,Closed - Solved,Police Station,33.0,2,158,Yes,No,No,Partial Coverage,Well Lit,4,62.0,Yes
2024,9,Friday,Summer,Late Night (2am-6am),Pakistan,Rural,84,Drug Offense,6.7,1,Female,56-65,0,0,33.59,Firearm,Convicted,Pending Trial,Police Station,87.4,4,9,No,No,No,Partial Coverage,Poorly Lit,3,60.0,Yes
2021,1,Wednesday,Spring,Night (10pm-2am),Germany,Suburban,598,Vandalism,2.8,3,Male,46-55,0,0,37.2,Blunt Object,Arrested,Pending Trial,Emergency Call,29.3,4,64,No,No,No,Partial Coverage,Partially Lit,5,73.8,No
2021,7,Friday,Summer,Night (10pm-2am),UK,Suburban,611,Trafficking,9.7,2,Female,26-35,0,0,583.05,,Acquitted,Pending Trial,Emergency Call,91.4,3,74,No,No,No,No Coverage,Well Lit,4,44.4,No
2022,12,Friday,Winter,Morning (6am-12pm),Australia,Remote,3,Drug Offense,4.8,1,Male,18-25,0,0,18.84,,Arrested,Closed - Solved,Emergency Call,67.4,10,28,Yes,No,No,Partial Coverage,No Lighting,4,51.0,No
2021,11,Sunday,Spring,Late Night (2am-6am),UK,Urban,488,Murder,8.9,1,Male,18-25,1,3,177.76,Knife,At Large,Closed - Solved,Police Station,32.6,5,15,Unknown,No,No,No Coverage,Poorly Lit,1,55.8,Yes
2021,10,Saturday,Autumn,Morning (6am-12pm),Australia,Urban,2208,Kidnapping,8.7,1,Male,65+,5,0,23.01,Firearm,At Large,Closed - Unsolved,Emergency Call,37.8,1,13,No,Yes,No,No Coverage,Poorly Lit,0,72.9,No
2023,7,Saturday,Winter,Evening (6pm-10pm),Mexico,Urban,1151,Burglary,5.0,5,Female,26-35,0,0,132.27,Vehicle,Arrested,Open - Cold Case,Emergency Call,5.7,4,6,Yes,No,Yes,Full Coverage,Poorly Lit,3,48.6,No
2020,8,Saturday,Spring,Evening (6pm-10pm),USA,Rural,39,Fraud,6.5,2,Male,36-45,0,0,1350.04,,Convicted,Closed - Unsolved,Police Station,65.9,5,17,Yes,No,No,No Coverage,Poorly Lit,3,51.3,No
2020,6,Sunday,Autumn,Morning (6am-12pm),Mexico,Rural,104,Theft,3.1,3,Male,26-35,0,0,28.14,Unknown,Unknown,Open - Cold Case,Emergency Call,28.7,5,33,No,No,No,Full Coverage,Poorly Lit,5,55.1,Yes
2022,8,Monday,Summer,Late Night (2am-6am),USA,Urban,2253,Theft,3.1,2,Female,36-45,0,0,62.12,,Arrested,Open - Active,Police Station,22.8,3,17,Yes,Unknown,No,Full Coverage,Poorly Lit,2,36.9,No
2023,1,Monday,Summer,Night (10pm-2am),UK,Suburban,356,Fraud,4.2,2,Male,26-35,0,0,637.38,,Under Investigation,Open - Active,Online Portal,12.6,5,25,No,Unknown,Unknown,Full Coverage,Partially Lit,2,54.0,No
2023,1,Tuesday,Autumn,Morning (6am-12pm),Indonesia,Urban,1696,Theft,3.6,5,Male,26-35,0,0,2723.67,Firearm,Arrested,Open - Active,Police Station,11.3,5,6,No,No,No,Partial Coverage,Poorly Lit,4,58.6,Yes
2022,9,Tuesday,Spring,Night (10pm-2am),Germany,Suburban,226,Drug Offense,4.4,1,Female,36-45,0,0,134.01,Knife,Under Investigation,Closed - Unsolved,Emergency Call,23.1,3,65,Yes,No,Unknown,Full Coverage,Well Lit,4,35.9,No
2023,12,Wednesday,Spring,Morning (6am-12pm),UK,Suburban,346,Fraud,3.1,1,Female,18-25,0,0,3108.61,Blunt Object,At Large,Closed - Solved,Online Portal,39.4,3,48,No,No,No,No Coverage,Poorly Lit,1,58.8,Yes
2022,4,Friday,Winter,Afternoon (12pm-6pm),Brazil,Rural,145,Vandalism,3.7,1,Male,46-55,0,0,127.8,Blunt Object,Unknown,Closed - Solved,Police Station,12.9,3,5,No,No,No,No Coverage,Partially Lit,2,58.8,Yes
2024,3,Saturday,Spring,Night (10pm-2am),Germany,Urban,929,Cybercrime,5.8,1,Male,26-35,0,0,10893.96,Knife,Unknown,Open - Active,Police Station,34.7,2,54,Unknown,No,No,Partial Coverage,Partially Lit,4,30.9,No
2020,6,Sunday,Winter,Night (10pm-2am),Nigeria,Suburban,381,Theft,2.2,1,Female,46-55,0,0,65.31,,Acquitted,Closed - Solved,Police Station,53.9,4,76,No,No,No,Full Coverage,Partially Lit,5,73.4,No
2023,10,Saturday,Spring,Night (10pm-2am),Turkey,Rural,61,Cybercrime,4.6,2,Female,26-35,0,0,348.34,Knife,Arrested,Pending Trial,Online Portal,53.9,5,32,Yes,Unknown,Yes,Partial Coverage,Partially Lit,3,31.8,No
2024,12,Tuesday,Summer,Night (10pm-2am),Mexico,Suburban,322,Drug Offense,5.6,2,Male,18-25,0,0,27.77,Knife,Arrested,Open - Active,Police Station,71.2,3,37,Unknown,Unknown,Yes,Partial Coverage,Partially Lit,1,35.2,No
2024,12,Friday,Spring,Afternoon (12pm-6pm),South Africa,Urban,611,Robbery,7.1,1,Male,18-25,3,1,317.83,Unknown,At Large,Closed - Solved,Emergency Call,14.1,4,17,No,No,No,Full Coverage,No Lighting,3,57.8,No
2021,9,Monday,Autumn,Late Night (2am-6am),India,Urban,2092,Cybercrime,4.7,3,Female,18-25,0,0,273.23,,At Large,Open - Active,Online Portal,21.7,3,82,No,No,No,Partial Coverage,Well Lit,0,52.3,No
2021,10,Sunday,Summer,Night (10pm-2am),USA,Urban,2159,Sexual Assault,8.4,2,Female,Under 18,2,0,259.68,Blunt Object,Arrested,Closed - Unsolved,Police Station,23.6,3,23,Yes,No,Unknown,Full Coverage,No Lighting,2,29.2,No
2023,11,Sunday,Summer,Evening (6pm-10pm),Egypt,Rural,45,Vandalism,2.5,1,Male,18-25,0,0,71.08,,Unknown,Closed - Unsolved,Police Station,50.8,3,17,Yes,No,Yes,Partial Coverage,Poorly Lit,3,47.8,No
2020,4,Sunday,Autumn,Night (10pm-2am),UK,Suburban,328,Robbery,8.3,4,Male,46-55,0,0,1393.66,,Under Investigation,Open - Active,Police Station,95.4,2,10,Unknown,No,No,Full Coverage,Well Lit,1,33.1,No
2024,9,Thursday,Winter,Morning (6am-12pm),Germany,Rural,89,Robbery,7.6,1,Male,65+,2,0,175.88,,Convicted,Open - Active,Community Report,58.6,4,31,No,No,No,Partial Coverage,Poorly Lit,1,61.1,No
2023,5,Friday,Summer,Late Night (2am-6am),UK,Rural,127,Assault,6.0,1,Male,26-35,4,0,55.11,Chemical,Unknown,Closed - Unsolved,Police Station,47.4,3,23,Yes,No,No,Full Coverage,Partially Lit,3,67.3,Yes
2023,7,Tuesday,Spring,Morning (6am-12pm),Pakistan,Suburban,296,Sexual Assault,8.7,2,Male,36-45,4,0,1297.32,,Unknown,Open - Active,Police Station,12.0,1,10,Yes,No,Unknown,Partial Coverage,Partially Lit,5,64.0,No
2020,3,Friday,Autumn,Evening (6pm-10pm),France,Urban,1107,Fraud,5.6,1,Male,Under 18,0,0,987.48,Unknown,Unknown,Open - Cold Case,Police Station,7.2,3,55,Yes,No,Yes,Partial Coverage,Partially Lit,2,55.6,No
2023,3,Friday,Summer,Afternoon (12pm-6pm),India,Urban,1225,Fraud,5.6,1,Female,26-35,0,0,1025.57,Unknown,Arrested,Closed - Solved,Emergency Call,32.1,1,125,Yes,Yes,No,Full Coverage,No Lighting,1,75.4,No
2023,12,Sunday,Summer,Evening (6pm-10pm),Pakistan,Urban,2826,Cybercrime,4.9,1,Female,46-55,0,0,1126.15,,At Large,Open - Cold Case,Online Portal,18.2,4,69,Yes,No,Unknown,No Coverage,Poorly Lit,4,33.6,No
2024,3,Saturday,Autumn,Night (10pm-2am),Pakistan,Rural,76,Theft,4.0,1,Male,46-55,0,0,1000.01,Unknown,At Large,Open - Active,Police Station,49.2,2,60,No,No,No,Full Coverage,Partially Lit,2,84.5,No
2020,8,Saturday,Summer,Afternoon (12pm-6pm),Turkey,Suburban,267,Burglary,4.9,1,Male,36-45,0,0,1020.7,,At Large,Pending Trial,Police Station,10.3,6,15,No,No,No,No Coverage,Partially Lit,2,52.7,No
2020,6,Sunday,Autumn,Evening (6pm-10pm),Brazil,Rural,61,Theft,3.3,3,Male,Under 18,0,0,264.59,,Unknown,Open - Cold Case,Online Portal,47.9,5,22,Unknown,Unknown,No,Partial Coverage,Partially Lit,3,40.2,No
2022,9,Thursday,Summer,Evening (6pm-10pm),Mexico,Remote,41,Theft,4.0,1,Male,46-55,0,0,1482.02,,At Large,Open - Active,Emergency Call,120.0,5,14,No,Unknown,Unknown,No Coverage,Well Lit,5,77.0,No
2020,9,Saturday,Summer,Night (10pm-2am),Egypt,Rural,128,Assault,7.3,1,Male,18-25,3,0,1610.79,Blunt Object,Acquitted,Open - Cold Case,Community Report,52.8,2,59,No,Unknown,No,Partial Coverage,No Lighting,1,34.4,No
2023,8,Saturday,Spring,Afternoon (12pm-6pm),Canada,Suburban,413,Drug Offense,5.3,2,Male,36-45,0,0,28.38,Firearm,Convicted,Closed - Unsolved,Emergency Call,11.4,2,17,Yes,Yes,No,No Coverage,Poorly Lit,1,71.2,No
2024,1,Saturday,Autumn,Night (10pm-2am),Mexico,Suburban,444,Drug Offense,5.1,1,Male,18-25,0,0,8.35,Blunt Object,Arrested,Closed - Solved,Emergency Call,23.3,2,107,Yes,No,No,No Coverage,Poorly Lit,1,52.4,No
2022,6,Tuesday,Summer,Evening (6pm-10pm),USA,Urban,2858,Fraud,5.9,4,Female,18-25,0,0,2125.17,,At Large,Closed - Unsolved,Police Station,29.0,5,17,Unknown,No,No,No Coverage,Well Lit,3,50.6,No
2024,4,Sunday,Spring,Afternoon (12pm-6pm),Indonesia,Urban,298,Cybercrime,3.7,1,Male,26-35,0,0,4749.28,,Under Investigation,Open - Active,Emergency Call,23.2,2,50,Yes,Yes,No,No Coverage,Well Lit,4,63.9,No
2020,4,Saturday,Winter,Morning (6am-12pm),India,Suburban,171,Cybercrime,3.0,1,Female,46-55,0,0,5189.08,Firearm,Convicted,Open - Cold Case,Police Station,2.1,3,277,Unknown,No,No,Partial Coverage,Poorly Lit,2,81.5,No
2021,3,Thursday,Summer,Night (10pm-2am),Indonesia,Urban,1250,Trafficking,8.9,1,Female,46-55,0,0,767.6,Chemical,Acquitted,Pending Trial,Police Station,17.1,8,265,Unknown,No,Yes,Partial Coverage,Partially Lit,1,46.4,Yes
2020,12,Tuesday,Autumn,Morning (6am-12pm),Mexico,Urban,1712,Murder,8.3,4,Female,65+,2,1,114.6,Firearm,Under Investigation,Open - Active,Police Station,20.7,4,18,Unknown,No,No,Partial Coverage,Partially Lit,5,40.4,Yes
2021,9,Monday,Autumn,Afternoon (12pm-6pm),Brazil,Rural,45,Sexual Assault,8.1,5,Female,56-65,0,0,229.6,Firearm,Convicted,Open - Cold Case,Emergency Call,65.1,4,155,No,No,No,Partial Coverage,Poorly Lit,5,64.6,No
2024,2,Sunday,Autumn,Night (10pm-2am),Pakistan,Suburban,886,Sexual Assault,7.9,1,Male,36-45,1,0,57.13,,Acquitted,Closed - Unsolved,Online Portal,31.3,3,31,No,Unknown,No,No Coverage,Partially Lit,2,46.1,Yes
2020,1,Tuesday,Winter,Afternoon (12pm-6pm),Nigeria,Urban,4396,Cybercrime,5.3,5,Female,36-45,0,0,7298.86,Firearm,Under Investigation,Closed - Solved,Online Portal,23.5,4,27,No,Yes,No,Partial Coverage,Well Lit,3,58.1,Yes
2023,10,Wednesday,Autumn,Night (10pm-2am),Pakistan,Rural,60,Drug Offense,5.0,1,Male,46-55,0,0,15.78,Knife,Arrested,Closed - Solved,Police Station,89.4,4,40,Yes,No,No,Partial Coverage,Partially Lit,3,45.5,No
2022,3,Saturday,Autumn,Afternoon (12pm-6pm),France,Rural,135,Fraud,5.6,1,Unknown,26-35,0,0,8624.88,Unknown,At Large,Closed - Solved,Emergency Call,90.6,4,35,Yes,Unknown,No,Full Coverage,Partially Lit,3,60.7,No
2024,4,Friday,Autumn,Late Night (2am-6am),Pakistan,Suburban,748,Burglary,6.0,5,Male,46-55,0,0,278.84,Firearm,Convicted,Closed - Unsolved,Police Station,12.0,10,6,Yes,No,No,No Coverage,Partially Lit,2,84.4,No
2020,4,Tuesday,Winter,Late Night (2am-6am),Mexico,Remote,11,Fraud,4.8,5,Male,Under 18,0,0,61138.18,Knife,Unknown,Closed - Solved,Emergency Call,82.4,1,22,Unknown,No,No,Full Coverage,Well Lit,4,85.6,No
2021,6,Saturday,Winter,Afternoon (12pm-6pm),Nigeria,Rural,122,Arson,6.2,4,Male,36-45,6,1,38.08,,Unknown,Open - Cold Case,Emergency Call,32.3,5,16,Unknown,Yes,No,Full Coverage,Poorly Lit,3,67.8,No
2020,1,Thursday,Spring,Morning (6am-12pm),France,Suburban,1967,Assault,7.1,1,Female,65+,0,0,351.74,,At Large,Closed - Solved,Police Station,14.8,2,31,No,No,No,Partial Coverage,Poorly Lit,3,40.1,Yes
2022,1,Thursday,Summer,Night (10pm-2am),Turkey,Rural,163,Assault,5.2,2,Female,26-35,2,0,136.77,Knife,Convicted,Open - Cold Case,Community Report,24.5,4,14,Unknown,No,No,Full Coverage,Well Lit,5,30.6,No
2021,2,Tuesday,Summer,Late Night (2am-6am),USA,Urban,2014,Theft,2.3,5,Female,18-25,0,0,1421.55,Firearm,Arrested,Closed - Unsolved,Police Station,15.2,5,25,No,No,No,Full Coverage,Poorly Lit,4,67.0,No
2024,4,Monday,Summer,Night (10pm-2am),Australia,Suburban,514,Theft,2.6,1,Male,36-45,0,0,2122.67,Firearm,Arrested,Pending Trial,Police Station,48.1,4,33,No,No,No,No Coverage,Partially Lit,4,40.0,No
2023,7,Sunday,Autumn,Evening (6pm-10pm),UK,Urban,1916,Theft,2.8,1,Male,65+,0,0,480.6,Knife,Convicted,Closed - Unsolved,Emergency Call,37.0,2,33,No,Unknown,No,No Coverage,No Lighting,1,33.1,No
2023,6,Wednesday,Spring,Afternoon (12pm-6pm),Egypt,Urban,1926,Robbery,8.5,1,Male,18-25,2,0,416.99,Blunt Object,At Large,Open - Active,Police Station,43.4,2,47,Unknown,Unknown,No,No Coverage,No Lighting,2,67.6,No
2022,11,Saturday,Autumn,Evening (6pm-10pm),Nigeria,Urban,1040,Burglary,6.0,1,Female,56-65,0,0,1514.94,,Unknown,Pending Trial,Police Station,8.7,3,75,No,No,No,No Coverage,Well Lit,4,22.9,Yes
2020,9,Wednesday,Spring,Evening (6pm-10pm),India,Urban,5204,Fraud,4.5,1,Male,56-65,0,0,9920.73,Chemical,Under Investigation,Open - Active,Police Station,20.3,6,6,No,No,No,Partial Coverage,Poorly Lit,1,64.8,No
2022,7,Saturday,Spring,Morning (6am-12pm),USA,Suburban,510,Burglary,6.9,4,Unknown,46-55,0,0,52.86,Knife,Arrested,Open - Active,Police Station,46.5,4,18,No,Yes,Yes,Full Coverage,Partially Lit,1,51.3,No
2024,12,Monday,Summer,Evening (6pm-10pm),Brazil,Rural,120,Assault,5.7,1,Male,18-25,0,0,404.57,,Arrested,Closed - Solved,Police Station,82.4,3,24,No,Unknown,Yes,Partial Coverage,Well Lit,1,39.3,No
2024,5,Saturday,Autumn,Night (10pm-2am),USA,Rural,60,Theft,3.8,1,Female,18-25,0,0,3672.42,Firearm,At Large,Closed - Solved,Emergency Call,66.6,5,64,No,No,Yes,No Coverage,Poorly Lit,2,82.9,Yes
2024,6,Thursday,Winter,Afternoon (12pm-6pm),India,Suburban,541,Cybercrime,5.5,2,Male,46-55,0,0,17967.42,Knife,Under Investigation,Open - Active,Online Portal,22.2,2,20,No,No,No,Partial Coverage,Poorly Lit,0,74.6,No
2024,10,Wednesday,Winter,Night (10pm-2am),India,Urban,4364,Fraud,6.2,1,Female,18-25,0,0,1575.3,,Arrested,Open - Cold Case,Community Report,4.2,3,19,Yes,Yes,No,Partial Coverage,Poorly Lit,6,42.5,No
2020,9,Sunday,Autumn,Evening (6pm-10pm),Canada,Suburban,176,Theft,2.3,4,Male,26-35,0,0,57.73,,Arrested,Closed - Unsolved,Community Report,23.8,2,7,No,No,No,Partial Coverage,Partially Lit,3,51.9,Yes
2021,1,Friday,Winter,Late Night (2am-6am),Canada,Urban,2536,Robbery,8.1,1,Male,26-35,0,0,133.66,Unknown,Under Investigation,Open - Cold Case,Online Portal,20.5,4,96,No,No,No,Partial Coverage,Poorly Lit,1,46.9,Yes
2020,11,Sunday,Winter,Evening (6pm-10pm),India,Urban,1170,Domestic Violence,5.8,1,Female,46-55,3,0,114.81,,At Large,Pending Trial,Emergency Call,15.1,2,38,No,No,No,Partial Coverage,Well Lit,3,18.1,No
2021,9,Saturday,Spring,Morning (6am-12pm),Nigeria,Suburban,231,Burglary,5.1,2,Female,18-25,0,0,44.16,Blunt Object,Arrested,Closed - Solved,Community Report,10.8,4,16,No,Yes,No,Partial Coverage,Well Lit,2,43.2,No
2020,6,Thursday,Autumn,Night (10pm-2am),Germany,Urban,1933,Theft,3.5,3,Male,46-55,0,0,1796.03,Firearm,Under Investigation,Closed - Unsolved,Emergency Call,29.1,4,139,Unknown,No,No,No Coverage,No Lighting,5,37.7,No
2022,12,Friday,Spring,Evening (6pm-10pm),Germany,Rural,45,Fraud,6.2,2,Male,Under 18,0,0,42390.96,Firearm,At Large,Open - Active,Emergency Call,88.6,6,81,No,No,No,Full Coverage,Partially Lit,3,43.4,No
2023,4,Saturday,Autumn,Night (10pm-2am),India,Urban,1198,Theft,2.5,1,Male,46-55,0,0,638.45,,At Large,Closed - Solved,Online Portal,26.2,3,87,No,No,No,Full Coverage,Well Lit,1,37.3,No
2024,12,Friday,Summer,Late Night (2am-6am),Canada,Suburban,314,Drug Offense,4.3,2,Male,18-25,0,0,148.17,Unknown,Under Investigation,Closed - Unsolved,Emergency Call,14.2,3,7,No,No,No,No Coverage,Poorly Lit,2,34.4,No
2023,5,Monday,Autumn,Night (10pm-2am),Indonesia,Remote,26,Vandalism,1.5,1,Male,Under 18,0,0,39.14,Blunt Object,Convicted,Closed - Unsolved,Online Portal,22.2,3,50,Yes,No,No,Partial Coverage,Poorly Lit,5,41.2,No
2024,1,Friday,Summer,Night (10pm-2am),UK,Rural,194,Robbery,6.7,1,Female,65+,4,0,351.51,Firearm,Arrested,Open - Active,Community Report,44.1,1,12,No,Yes,No,No Coverage,Well Lit,3,68.3,No
2020,7,Sunday,Winter,Evening (6pm-10pm),Brazil,Urban,3519,Murder,8.1,1,Unknown,46-55,3,3,124.06,Blunt Object,Arrested,Closed - Unsolved,Anonymous Tip,14.4,3,33,No,No,Yes,Partial Coverage,No Lighting,2,31.8,No
2020,8,Saturday,Spring,Night (10pm-2am),South Africa,Suburban,1845,Fraud,6.7,3,Male,36-45,0,0,1532.13,,At Large,Closed - Solved,Emergency Call,12.4,2,8,No,Yes,No,Partial Coverage,Partially Lit,0,54.2,No
2023,11,Saturday,Winter,Late Night (2am-6am),Pakistan,Urban,4241,Robbery,7.0,1,Male,Under 18,0,0,800.64,Knife,At Large,Pending Trial,Police Station,18.2,4,31,Unknown,No,No,Full Coverage,Partially Lit,2,42.9,Yes
2021,5,Thursday,Winter,Afternoon (12pm-6pm),India,Urban,1540,Burglary,4.5,2,Unknown,65+,0,0,1741.34,Chemical,At Large,Pending Trial,Community Report,16.1,2,28,Yes,No,No,Partial Coverage,Partially Lit,4,53.1,No
2021,2,Saturday,Winter,Evening (6pm-10pm),Mexico,Suburban,99,Assault,6.9,1,Male,65+,0,0,74.05,Unknown,Arrested,Closed - Solved,Police Station,57.3,3,64,Unknown,No,No,Partial Coverage,Partially Lit,2,44.9,Yes
2022,8,Sunday,Winter,Morning (6am-12pm),Indonesia,Urban,3691,Assault,7.4,2,Male,36-45,1,0,134.63,Blunt Object,Under Investigation,Pending Trial,Emergency Call,39.1,2,21,Unknown,No,No,Full Coverage,Well Lit,3,55.8,No
2021,10,Thursday,Summer,Morning (6am-12pm),Germany,Urban,1177,Sexual Assault,9.3,3,Female,36-45,4,0,182.42,,Under Investigation,Open - Active,Online Portal,63.1,2,28,No,No,Yes,Partial Coverage,Poorly Lit,3,46.5,No
2022,7,Sunday,Spring,Evening (6pm-10pm),South Africa,Suburban,290,Theft,4.2,1,Male,26-35,0,0,291.86,Vehicle,Under Investigation,Pending Trial,Police Station,25.6,10,17,No,No,No,Partial Coverage,Well Lit,2,47.5,No
2022,10,Saturday,Winter,Morning (6am-12pm),Canada,Urban,934,Burglary,4.2,1,Female,36-45,0,0,373.49,,At Large,Closed - Solved,Online Portal,4.0,5,31,No,No,Yes,Full Coverage,Poorly Lit,0,52.2,No
2022,9,Thursday,Autumn,Night (10pm-2am),Nigeria,Urban,391,Drug Offense,6.3,2,Male,18-25,0,0,22.63,,Convicted,Closed - Solved,Emergency Call,44.7,3,29,Yes,No,No,Full Coverage,Partially Lit,3,31.5,No
2023,4,Wednesday,Summer,Afternoon (12pm-6pm),Brazil,Suburban,421,Murder,9.0,3,Unknown,46-55,1,1,149.82,Firearm,At Large,Closed - Unsolved,Online Portal,24.9,5,116,Yes,No,No,Partial Coverage,Partially Lit,2,45.0,Yes
2022,11,Friday,Autumn,Night (10pm-2am),UK,Urban,2122,Domestic Violence,6.9,1,Female,46-55,4,0,63.58,Blunt Object,Arrested,Closed - Unsolved,Emergency Call,15.7,4,18,Unknown,No,Yes,No Coverage,Poorly Lit,9,38.7,No
2021,9,Monday,Spring,Evening (6pm-10pm),Germany,Rural,99,Murder,9.9,1,Male,56-65,4,2,116.58,Blunt Object,At Large,Closed - Solved,Emergency Call,72.3,3,109,Yes,No,No,Partial Coverage,Well Lit,3,35.6,No
2021,4,Saturday,Winter,Late Night (2am-6am),Nigeria,Urban,5234,Vandalism,3.4,1,Female,Under 18,0,0,92.19,Knife,Under Investigation,Open - Cold Case,Emergency Call,21.7,1,20,Unknown,No,No,Partial Coverage,Poorly Lit,5,72.7,Yes
2022,3,Sunday,Winter,Afternoon (12pm-6pm),India,Urban,274,Theft,4.5,3,Female,46-55,0,0,322.07,Vehicle,Unknown,Open - Active,Police Station,30.5,6,136,No,No,No,Partial Coverage,Partially Lit,2,56.3,Yes
2023,11,Tuesday,Winter,Night (10pm-2am),Pakistan,Rural,189,Murder,8.4,2,Female,18-25,2,1,55.1,Blunt Object,Convicted,Closed - Unsolved,Police Station,45.5,2,111,No,No,Yes,Partial Coverage,Partially Lit,6,40.7,No
2023,3,Monday,Autumn,Morning (6am-12pm),Brazil,Remote,27,Cybercrime,4.4,1,Female,36-45,0,0,14252.97,Knife,Acquitted,Open - Cold Case,Police Station,76.3,4,87,Unknown,Unknown,No,Partial Coverage,Well Lit,3,86.6,Yes
2023,10,Sunday,Autumn,Morning (6am-12pm),UK,Suburban,280,Burglary,6.8,1,Male,26-35,0,0,1060.98,Knife,Convicted,Closed - Solved,Online Portal,7.2,5,18,Yes,No,Yes,Partial Coverage,Partially Lit,3,39.4,Yes
2021,2,Saturday,Autumn,Late Night (2am-6am),Pakistan,Suburban,355,Assault,6.7,1,Female,65+,4,0,221.6,Knife,Arrested,Open - Active,Police Station,32.7,3,37,Yes,No,No,Partial Coverage,Well Lit,1,68.5,No
2023,10,Sunday,Spring,Evening (6pm-10pm),Pakistan,Urban,2388,Burglary,4.3,3,Male,36-45,0,0,3607.98,,At Large,Pending Trial,Police Station,9.9,4,116,No,No,Unknown,Full Coverage,Well Lit,2,59.8,No
2023,3,Monday,Summer,Morning (6am-12pm),Mexico,Suburban,561,Fraud,5.9,1,Male,Under 18,0,0,174.9,Blunt Object,At Large,Closed - Solved,Online Portal,40.5,1,18,No,No,Unknown,Partial Coverage,No Lighting,2,79.9,No
2022,8,Friday,Autumn,Evening (6pm-10pm),USA,Urban,913,Cybercrime,3.1,1,Unknown,36-45,0,0,1474.75,Knife,Arrested,Open - Active,Community Report,10.0,3,41,Unknown,No,No,Partial Coverage,Well Lit,2,67.1,No
2022,11,Thursday,Winter,Afternoon (12pm-6pm),India,Suburban,401,Drug Offense,6.2,2,Male,26-35,0,0,14.08,Knife,Arrested,Closed - Solved,Police Station,33.4,2,59,Yes,No,No,Partial Coverage,Well Lit,3,30.9,Yes
2022,8,Sunday,Autumn,Night (10pm-2am),India,Rural,61,Vandalism,3.6,1,Male,46-55,0,0,351.54,Firearm,Acquitted,Closed - Solved,Police Station,67.1,3,22,Yes,Unknown,Unknown,No Coverage,Well Lit,1,46.6,No
2023,2,Thursday,Winter,Night (10pm-2am),Nigeria,Rural,85,Assault,6.3,1,Male,46-55,0,0,531.04,Blunt Object,Arrested,Open - Active,Police Station,26.4,3,14,Unknown,No,No,Partial Coverage,Poorly Lit,6,46.0,No
2023,11,Friday,Spring,Late Night (2am-6am),USA,Suburban,231,Drug Offense,5.2,2,Female,65+,0,0,68.29,,Unknown,Closed - Unsolved,Community Report,42.4,1,12,Yes,No,No,Partial Coverage,No Lighting,2,33.6,Yes
2020,2,Wednesday,Autumn,Afternoon (12pm-6pm),India,Suburban,425,Fraud,4.2,1,Unknown,65+,0,0,4118.48,Knife,At Large,Closed - Unsolved,Online Portal,33.5,3,162,No,No,No,Full Coverage,Partially Lit,2,79.1,No
2023,2,Saturday,Summer,Morning (6am-12pm),Turkey,Suburban,275,Theft,4.6,1,Male,26-35,0,0,104.02,Knife,Arrested,Closed - Solved,Emergency Call,40.0,5,119,Unknown,No,Yes,Partial Coverage,Partially Lit,2,84.6,No
2020,10,Thursday,Winter,Night (10pm-2am),Indonesia,Urban,2389,Extortion,6.6,1,Female,46-55,0,0,3919.97,Knife,Under Investigation,Pending Trial,Emergency Call,25.7,1,90,Unknown,No,No,Partial Coverage,Well Lit,1,30.0,No
2020,7,Thursday,Winter,Night (10pm-2am),USA,Urban,581,Theft,3.7,1,Male,56-65,0,0,95.7,Knife,Arrested,Closed - Unsolved,Online Portal,15.6,4,123,Yes,No,Yes,No Coverage,Poorly Lit,4,25.3,No
2024,6,Sunday,Summer,Afternoon (12pm-6pm),Australia,Rural,50,Theft,4.0,5,Male,36-45,0,0,3227.65,,At Large,Closed - Solved,Online Portal,67.8,3,56,No,No,No,Partial Coverage,Well Lit,1,57.5,No
2024,12,Friday,Spring,Morning (6am-12pm),Pakistan,Suburban,711,Drug Offense,4.9,4,Male,18-25,0,0,106.21,Firearm,Convicted,Closed - Solved,Online Portal,14.5,3,22,No,No,Yes,Partial Coverage,Poorly Lit,0,50.2,No
